mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101017581	1	51	18.7	0.0115447417090426	1	1	0.872602813059154	1	0.872602813059154	-0.868402913415597
PZE-101017779	1	52	19	0.0142001436718933	1	1	0.874876233412999	1	0.874876233412999	-0.8403158937428
PZB01915.1	1	53	19.1	0.0141342499429866	1	1	0.875639144622929	1	0.875639144622929	-0.840314970963144
PZE-101017463	1	54	19.5	0.013872716932861	1	1	0.87871606708647	1	0.87871606708647	-0.840311279189441
PZE-101017580	1	55	19.6	0.013807867829281	1	1	0.879491568310308	1	0.879491568310308	-0.840310356119196
PZE-101018214	1	56	19.7	0.013743241891826	1	1	0.880269557333584	1	0.880269557333584	-0.840309433012893
PZE-101017487	1	57	19.9	0.0136146786030376	1	1	0.881832955759863	1	0.881832955759863	-0.840307586722109
PZE-101018516	1	58	20.1	0.0134870653185554	1	1	0.883406173656843	1	0.883406173656843	-0.840305740375984
PZE-101018023	1	59	20.3	0.0133604403944439	1	1	0.884989118021485	1	0.884989118021485	-0.840303894033628
PZE-101018404	1	60	20.6	0.0131724402699298	1	1	0.887381557632098	1	0.887381557632098	-0.840301124656267
PZE-101018668	1	61	20.8	0.013048454489234	1	1	0.888988382936036	1	0.888988382936036	-0.840299278581595
PZE-101018057	1	62	20.9	0.0129868803278626	1	1	0.889795315105847	1	0.889795315105847	-0.840298355619581
PZE-101017262	1	63	21	0.0129255917343607	1	1	0.890604575142508	1	0.890604575142508	-0.840297432717779
PZE-101018616	1	64	21.1	0.0128645935175533	1	1	0.891416148845705	1	0.891416148845705	-0.840296509883024
PZE-101018411	1	65	21.2	0.0128038904825128	1	1	0.892230021746769	1	0.892230021746769	-0.840295587123254
PZE-101017187	1	66	21.3	0.0123559480718996	1	1	0.898431342879918	1	0.898431342879918	-0.840295587030957
PZE-101018868	1	67	21.4	0.012393323653877	1	1	0.897899176902109	1	0.897899176902109	-0.840295587152145
PZE-101019597	1	68	21.5	0.0124307497765995	1	1	0.897367201792424	1	0.897367201792424	-0.840296798538166
PZE-101019781	1	69	21.6	0.0124683603848003	1	1	0.896835438528962	1	0.896835438528962	-0.840298009931783
PZE-101018356	1	70	21.7	0.00165664065842007	1	1	0.896303908132367	-0.963710963805748	0.896303908132367	-0.840299221322191
PZE-101019727	1	71	21.8	0.00140285467979697	1	1	0.897128190697366	-0.963715465626562	0.897128190697366	-0.852520202403689
PZE-101019853	1	72	21.9	0.00142518362847744	1	1	0.897954726728963	-0.963719967563277	0.897954726728963	-0.850760963647482
PZE-101018206	1	73	22.5	0.0109946114107286	1	1	-0.975001735157061	-0.975001735157061	-0.975001735157061	-0.975001735157061
PZE-101018567	1	74	22.9	0.00625045499982737	1	1	0.952917380310185	0.952917380310185	0.873626113201702	0.952917380310185
PZE-101019726	1	75	23	0.00543557570619489	1	1	0.988838341142228	0.988838341142228	0.874776292639458	0.988838341142228
PZE-101021986	1	76	23.1	0.00533316484115202	1	1	0.989168499868835	0.989168499868835	0.875932431092948	0.989168499868835
PZE-101020456	1	77	23.6	0.00482922647007389	1	1	0.9908313327094	0.9908313327094	0.881801862034119	0.9908313327094
PZE-101018818	1	78	23.7	0.00473017879452787	1	1	0.991165775156609	0.991165775156609	0.882993350520692	0.991165775156609
PZE-101019538	1	79	24	0.00686895265895987	1	1	-0.915355599656321	-0.915355599656321	0.886602593699118	-0.915355599656321
PZE-101022341	1	80	24.3	0.00681330310806475	1	1	-0.91154687804027	-0.91154687804027	0.890263429714906	-0.91154687804027
PZE-101019557	1	81	24.4	0.00679752704478584	1	1	-0.910289317738504	-0.910289317738504	0.89149503452828	-0.910289317738504
PZE-101021926	1	82	25.4	0.104320510922397	1	1	1	1	1	-0.786465161291531
PZE-101021455	1	83	25.7	0.105982835911069	1	1	1	1	1	-0.783460605908378
PZE-101024131	1	84	25.9	0.10701649843882	1	1	1	1	1	-0.781598111847325
PZE-101024424	1	85	26.4	0.109323824826715	1	1	1	1	1	-0.777456636592818
PZE-101020931	1	86	26.9	0.111216402146364	1	1	1	1	1	-0.774075991732661
PZE-101021308	1	87	27.6	0.0199624153809335	1	1	1	1	0.933629510954833	-0.770639251225052
PZE-101025101	1	88	27.7	0.0223847790383273	1	1	1	1	0.93502121874283	-0.756145892035814
PZE-101024556	1	89	28.2	0.164394217017301	1	1	1	1	1	-0.684866278614214
PZE-101026314	1	90	28.6	0.200616982403302	1	1	1	1	1	-0.63006160851555
PZE-101024519	1	91	29.4	0.173815464261913	1	-0.131845230214977	0.887096197041454	0.477436641748189	0.959198294118159	-0.529447640159679
PZE-101027798	1	92	29.5	0.1750339020117	1	-0.130219743583392	0.90814430210061	0.47743566916311	0.960646178098951	-0.529446472963881
PZE-101026621	1	93	29.6	0.176392226584848	1	-0.128615335620309	0.929564433897473	0.477434696581982	0.962096358889289	-0.529445305751957
PZE-101026386	1	94	29.7	0.178366492379612	1	-0.127059903999452	0.925511750152877	0.477436755149744	0.963548744127842	-0.529444138533051
PZE-101027475	1	95	29.8	0.0154712281744315	1	1	1	1	0.965003240744093	1
PZE-101024452	1	96	30	0.0141613472977084	1	1	1	1	0.967918192473518	1
PZE-101027158	1	97	30.4	0.0115439368377165	1	1	1	1	0.973769265756618	1
PZE-101027807	1	98	30.9	0.00828016531947077	1	1	1	1	0.981114817253767	1
PZB00718.5	1	99	31.1	0.276045542089225	1	1	1	1	1	-0.529607903892648
PZE-101029689	1	100	31.3	0.276020586882228	1	1	1	1	1	-0.529638336825015
PZE-101029759	1	101	31.4	0.276008108550881	1	1	1	1	1	-0.529653554834646
PZE-101026218	1	102	31.5	0.275995629867498	1	1	1	1	1	-0.52966877371088
PZE-101028121	1	103	31.6	0.0857976942095243	1	1	1	1	0.991435681150738	-0.529683993331794
PZE-101029820	1	104	31.8	0.0857707299000251	1	1	1	1	0.994388249228737	-0.529714434320447
PZE-101028242	1	105	31.9	0.0857594780524679	1	1	1	1	0.99586465539339	-0.529729655444365
PZE-101026095	1	106	32	0.0857497136193786	1	1	1	1	0.997341008688188	-0.529744876825294
PZE-101029587	1	107	32.1	0.0232925682155603	1	1	1	1	0.998817208428958	-0.743280745637034
PZE-101029707	1	108	32.2	0.0232872806124431	1	1	1	1	-0.999706845974785	-0.743306478162811
PZE-101029748	1	109	32.4	0.0232811625773797	1	1	1	1	-0.996756119166369	-0.743357944332047
PZE-101030925	1	110	32.7	0.00334193462670974	1	1	1	1	-0.992334442545545	1
PZE-101028351	1	111	33.1	0.00592435275861653	1	1	1	1	-0.986451294907383	1
PZE-101028104	1	112	33.4	0.00786564765866778	1	1	1	1	-0.982051701286564	1
PZE-101031146	1	113	33.7	0.00980950215686452	1	1	1	1	-0.97766596786667	1
PZE-101031377	1	114	33.9	0.0111062564885095	1	1	1	1	-0.974751121440792	1
PZE-101032517	1	115	34	0.0117547607153646	1	1	1	1	-0.973296674000909	1
PZE-101032704	1	116	34.1	0.0124032926969729	1	1	1	1	-0.971844334665501	1
PZE-101030251	1	117	34.3	0.00479492648212424	1	1	0.885967778426628	0.885967778426628	-0.96894634884444	0.885967778426628
PZE-101029123	1	118	34.4	0.0062675332602191	1	1	0.868996285050871	0.868996285050871	-0.967500884763548	0.868996285050871
PZE-101030692	1	119	34.5	0.0122418410144496	1	1	0.725440055414087	0.725440055414087	-0.966057893543362	-0.743357970068267
PZE-101028930	1	120	34.7	0.0122655893718807	1	1	0.725450646759362	0.725450646759362	-0.96317968573445	-0.743357970068201
PZE-101030220	1	121	35	0.00426331274050998	1	1	0.955188575553902	0.955188575553902	-0.958883123243766	-0.743357970067873
PZE-101029737	1	122	35.1	0.0042741845648983	1	1	0.955133876293764	0.955133876293764	-0.957456812636696	-0.743357970067807
PZE-101031077	1	123	35.2	0.00419714483285926	1	1	0.968264993890797	0.968264993890797	-0.956033580987854	-0.74335797006761
PZE-101030022	1	124	35.4	0.00419975501767298	1	1	0.97208408461006	0.97208408461006	-0.953196684989759	-0.743357970067348
PZE-101032015	1	125	35.7	0.00430014036507009	1	1	0.961086067969216	0.961086067969216	-0.948966471728982	-0.743357966012209
PZE-101030211	1	126	35.8	0.0238975979384195	1	1	0.957472376635412	0.957472376635412	1	-0.74334444978336
PZE-101031636	1	127	35.9	0.0446187661651464	1	1	0.753932098731232	0.753932098731232	1	-0.743330932606493
PZA00358.12	1	128	36	0.044399690894188	1	1	0.755172282394079	0.755172282394079	1	-0.743317414589571
PZE-101031655	1	129	36.1	0.0575517669903407	1	1	0.691197845959442	0.691197845959442	1	-0.743303895840861
PZE-101033801	1	130	36.3	0.0570038877520307	1	1	0.693572426663696	0.693572426663696	1	-0.743276856580227
PZE-101034101	1	131	36.5	0.056460245818081	1	1	0.695951161389417	0.695951161389417	1	-0.743249815689805
PZE-101030616	1	132	36.6	0.0561900235815996	1	1	0.697142047347201	0.697142047347201	1	-0.743236294903862
PZE-101033184	1	133	36.7	0.0166288454186615	1	1	0.677313729918689	0.677313729918689	-0.93510843382213	-0.743222774034919
PZE-101032956	1	134	37	0.0167040915652987	1	1	0.677310714776498	0.677310714776498	-0.931031252896277	-0.743182212012236
PZE-101032974	1	135	37.1	0.016729920728232	1	1	0.677310714675249	0.677310714675249	-0.929681041033893	-0.743168691893376
PZE-101033119	1	136	37.3	0.0167828119605839	1	1	0.677310714676048	0.677310714676048	-0.926994258953048	-0.743141653137503
PZE-101035119	1	137	37.4	0.0168098635241522	1	1	0.677310714675649	0.677310714675649	-0.92565780734343	-0.743128134716895
PZE-101033489	1	138	37.7	0.0168933779502025	1	1	0.677310714675399	0.677310714675399	-0.921676895352646	-0.743087584581081
PZE-101032230	1	139	37.8	0.0306661848523491	1	1	0.677310714372301	0.677310714372301	-0.920359588531135	-0.612182054547156
PZE-101036310	1	140	37.9	0.0516629139525426	1	1	0.677307680267996	0.677307680267996	-0.919047201888666	-0.500541012843809
PZE-101036345	1	141	38	0.0517038967527506	1	1	0.677304646112204	0.677304646112204	-0.91773978645901	-0.500531211615444
PZD00096.1	1	142	38.3	0.0518226273124091	1	1	0.677295543571304	0.677295543571304	-0.913847858584683	-0.500531208652977
PZE-101033622	1	143	38.5	0.0519040665108626	1	1	0.677289475393545	0.677289475393545	-0.911278974040017	-0.50053120667799
PZE-101036609	1	144	38.6	0.108252083289791	1	1	0.647406850428468	0.647406850428468	-0.590647540364703	-0.590647540364703
PZE-101034427	1	145	38.7	0.229122743560973	1	1	1	1	-0.590034296689651	-0.590034296689651
PZE-101036305	1	146	38.8	0.22957096903913	1	1	1	1	-0.589425649822612	-0.589425649822612
PZE-101033968	1	147	39	0.231194955483244	1	1	1	1	-0.587225686810011	-0.587225686810011
PZE-101036181	1	148	39.2	0.232803946942693	1	1	1	1	-0.585054134853584	-0.585054134853584
PZE-101036318	1	149	39.3	0.231762625582228	1	1	1	1	-0.586458620430205	-0.586458620430205
PZE-101038503	1	150	40	0.0998821326170656	1	1	1	1	-0.892702721667839	-0.506264463626484
PZE-101038492	1	151	40.5	0.0575556167771123	1	1	0.6215865291167	0.6215865291167	-0.886793255100808	-0.514601453220172
PZE-101037142	1	152	40.6	0.0561083199846409	1	1	0.627911199188004	0.627911199188004	-0.885628853061925	-0.516668823820403
PZE-101039024	1	153	40.7	0.055600288224448	1	1	0.628233079974283	0.628233079974283	-0.88447032582845	-0.518862473212525
PZE-101036799	1	154	40.8	0.055068981630299	1	1	0.628558562167163	0.628558562167163	-0.883317690183528	-0.521178797241918
PZE-101037211	1	155	41.1	0.0556199531670876	1	1	0.626008982734199	0.626008982734199	-0.879895284246832	-0.521179510234952
PZE-101038176	1	156	41.2	0.0452588513657111	1	1	0.703355270723307	0.703355270723307	-0.878766361052852	-0.521179510279696
PZE-101037244	1	157	41.3	0.0458158986071341	1	1	0.698874940388325	0.698874940388325	-0.877643397171262	-0.52117972149487
PZE-101039207	1	158	41.5	0.0326378178299009	1	1	0.855390239586862	0.855390239586862	-0.875415387907849	-0.525990572645421
PZE-101039199	1	159	41.9	0.0545194968086693	1	1	-0.635470976278696	-0.635470976278696	-0.871031271077708	-0.635470976278696
PZE-101040838	1	160	42	0.0540373295620437	1	1	-0.637485133940713	-0.637485133940713	-0.869950257401934	-0.637485133940713
PZE-101042009	1	161	42.4	0.0520217722675467	1	1	-0.646015449065898	-0.646015449065898	-0.86568637206337	-0.646015449065898
PZE-101039655	1	162	42.5	0.0514986372888524	1	1	-0.64826245729491	-0.64826245729491	-0.864635449569188	-0.64826245729491
PZE-101039624	1	163	42.6	0.0509675261806041	1	1	-0.650558241034702	-0.650558241034702	-0.863590546141191	-0.650558241034702
PZE-101039351	1	164	42.8	0.0498878185771137	1	1	-0.655276604053251	-0.655276604053251	-0.861518788735193	-0.655276604053251
PZE-101039466	1	165	42.9	0.02636267439832	1	1	-0.546118163688138	-0.980113570723549	-0.860491928826148	-0.546118163688138
PZE-101039469	1	166	43	0.0276181527496122	1	1	-0.539220429457191	-0.980111936056954	-0.859471076151348	-0.539220429457191
PZE-101042341	1	167	43.1	0.0866496269915273	1	1	-0.528660434258216	-0.963706512892339	-0.528660434258216	-0.528660434258216
PZE-101043604	1	168	43.2	0.0416412570090717	1	1	-0.685657302664071	-0.94754336031182	-0.685657302664071	-0.538509000247069
PZE-101043094	1	169	43.3	0.0460862580070901	1	1	-0.669792262726471	-0.932147569112225	-0.669792262726471	-0.52798444184918
PZE-101041837	1	170	43.4	0.0483192403042085	1	1	-0.669269731387359	-0.932146083346157	-0.669269731387359	-0.51802638174322
PZE-101041854	1	171	43.5	0.0505166954002857	1	1	-0.668750322771448	-0.932144597586664	-0.668750322771448	-0.508658092812462
PZE-101041588	1	172	43.6	0.0526610030975417	1	1	-0.66823403372184	-0.932143111844893	-0.66823403372184	-0.499896566041713
PZE-101043600	1	173	43.8	0.0527982993007655	1	1	-0.667215018849401	-0.932143111547954	-0.667215018849401	-0.499894875076183
PZE-101043189	1	174	43.9	0.0528665513338921	1	1	-0.666710164509432	-0.932143111399086	-0.666710164509432	-0.499894029604353
PZE-101043682	1	175	44	0.0529342606141205	1	1	-0.666208935311382	-0.932143111399617	-0.666208935311382	-0.499894029519782
PZE-101043507	1	176	44.1	0.053001701167288	1	1	-0.665710795613262	-0.932143111399882	-0.665710795613262	-0.499894029435104
PZE-101042156	1	177	44.2	0.0199986759339682	1	1	-0.679634728020133	-0.932143112898377	-0.847686864773853	-0.499894029253889
PZE-101045145	1	178	44.3	0.0200224622576568	1	1	-0.67965986666764	-0.932158101540576	-0.846743390328339	-0.499892217227545
PZE-101042424	1	179	44.4	0.02004626543298	1	1	-0.679685006012809	-0.932173090343471	-0.845805789232844	-0.499890405205705
PZE-101043512	1	180	44.5	0.0200700829649247	1	1	-0.679710145853552	-0.932188079187391	-0.844874047128735	-0.499888593202935
PZE-101045249	1	181	44.6	0.0137673854350501	1	1	-0.951686106036422	0.917089803423671	-0.843948149095917	-0.482387696325297
PZE-101044585	1	182	44.9	0.0191936675964135	1	1	-0.951770679091181	0.91704558619702	-0.841205362100275	-0.438466702629838
PZE-101045021	1	183	45	0.0208882903305447	1	1	-0.951798869890932	0.917030847494394	-0.840302680419704	-0.427020882803122
PZE-101044115	1	184	45.1	0.0209141744192701	1	1	-0.951798872710679	0.917030846020197	-0.839405760281852	-0.427019821361247
PZE-101046755	1	185	45.2	0.0209400574967417	1	1	-0.951798875530053	0.917030844546217	-0.838514583693775	-0.427018759910519
PZE-101046128	1	186	45.3	0.0209659373023244	1	1	-0.951798878349426	0.917030843072453	-0.837629132196985	-0.427017698459705
PZE-101049120	1	187	45.4	0.0209918116132483	1	1	-0.9517988783498	0.91703084307202	-0.836749386882024	-0.427016637016717
PZE-101046859	1	188	45.5	0.0210176782374058	1	1	-0.9517988783498	0.917030843072453	-0.835875328400869	-0.427015575590679
PZE-101048164	1	189	45.7	0.0210693798432551	1	1	-0.9517988783498	0.917030843071803	-0.834144192442435	-0.427013452822228
PZE-101048115	1	190	45.8	0.0210952106218697	1	1	-0.9517988783498	0.917030843072236	-0.833287074196638	-0.427012391497017
PZE-101048857	1	191	45.9	0.0211208538150284	1	1	-0.951798876291347	0.917030844953683	-0.832435561276269	-0.427012457891031
PZE-101046132	1	192	46	0.0211463776661409	1	1	-0.951778291063868	0.917049658772233	-0.831589632336713	-0.427012524284914
PZE-101049707	1	193	46.1	0.0272736018350302	1	1	-0.750094088245933	-0.891407148413964	-0.830749265673169	-0.427679513294095
PZE-101047390	1	194	46.3	0.027107363202379	1	1	-0.750055863625515	-0.891368611163318	-0.829085130613978	-0.429025794277811
PZE-101049608	1	195	46.5	0.0269397116352255	1	1	-0.75001764031959	-0.89133007472353	-0.827442975674611	-0.430388433102653
PZE-101048629	1	196	46.6	0.0275324126047282	1	1	-0.750017638408295	-0.891330416932699	-0.826630082981188	-0.427017465984326
PZE-101048744	1	197	46.7	0.0275614853489631	1	1	-0.75001763649727	-0.891330759147741	-0.825822615400159	-0.427012409309172
PZE-101047517	1	198	46.8	0.0363934331726408	1	1	-0.750017634586178	-0.891331101364545	-0.825020549021576	-0.381751815438073
PZE-101049395	1	199	46.9	0.0468095659910991	1	1	-0.750017632674612	-0.891331443581632	-0.824223859668885	-0.340644851312383
PZE-101053708	1	200	47.1	0.650196129558457	1	-0.0373722290862839	-0.75992551840296	-0.75992551840296	-0.822646514048986	-0.271321145198123
PZE-101048890	1	201	47.2	0.675167479382443	1	-0.0373419604632682	-0.75992256311889	-0.75992256311889	-0.822646435706281	-0.24291949696014
PZE-101054681	1	202	47.4	0.724352225674981	1	-0.0372867894377178	-0.758625951682024	-0.758625951682024	-0.822646279020586	-0.197317850616207
PZE-101053919	1	203	47.5	0.724181591136138	1	-0.0372868340376534	-0.7599352246224	-0.7599352246224	-0.82264627901289	-0.197315908735708
PZE-101053696	1	204	47.6	0.724182893243398	1	-0.0372868318807864	-0.759943394795627	-0.759943394795627	-0.822646279005391	-0.197313966855395
PZE-101052571	1	205	47.8	0.724185497564037	1	-0.0372868275671004	-0.759959735524888	-0.759959735524888	-0.822646278707625	-0.197310083157736
PZE-101054136	1	206	47.9	0.715120286805769	1	-0.0372913212984	-0.845159308680086	-0.845159308680086	-0.822646278558939	-0.197308141371457
PZE-101054372	1	207	48	0.715598151246035	1	-0.0372907159125828	-0.839493716580735	-0.839493716580735	-0.822646278410155	-0.197306199647534
PZA00192.7	1	208	48.1	0.739914331650614	1	-0.0344203966853727	-0.818397941839892	-0.818397941839892	-0.822644791942292	-0.197306199453357
PZE-101055086	1	209	48.2	0.759604619986105	1	-0.0320948549584005	-0.818828766060231	-0.818828766060231	-0.822643305475699	-0.197306199453387
PZE-101052294	1	210	48.4	0.796606880091483	1	-0.0289321455002655	-0.778822730250507	-0.778822730250507	-0.793260496775895	-0.197306199453403
PZE-101055111	1	211	48.5	0.807278696163078	1	-0.0280359258076902	-0.779288899401345	-0.779288899401345	-0.778897635061981	-0.197306199453311
PZE-101053934	1	212	48.6	0.81645276374501	1	-0.0275629600762097	-0.759858541907984	-0.759858541907984	-0.764813846061468	-0.197306199453311
PZE-101053954	1	213	48.7	0.819000924076128	1	-0.0274985291411223	-0.759801820857236	-0.759801820857236	-0.751050534540443	-0.197306199453326
PZE-101050072	1	214	48.8	0.815584777410064	1	-0.0278322148080915	-0.774202896616883	-0.774202896616883	-0.737645469584108	-0.197306199453257
PZE-101055223	1	215	48.9	0.807888354750805	1	-0.0285583733241002	-0.793189443997566	-0.793189443997566	-0.724632296991005	-0.197306199453234
PZE-101055906	1	216	49	0.799000139818273	1	-0.0296768201651318	-0.792192450350522	-0.792192450350522	-0.712040173491313	-0.197306199453249
PZE-101053510	1	217	49.1	0.799104890041869	1	-0.0296769128930556	-0.791269725462803	-0.791269725462803	-0.712038554765768	-0.197306199453265
PZE-101054452	1	218	49.3	0.799315715641408	1	-0.0296770983897533	-0.789426150275662	-0.789426150275662	-0.712035317290272	-0.197306199453211
PZE-101054366	1	219	49.5	0.799528294202213	1	-0.0296772839387649	-0.787585172009927	-0.787585172009927	-0.712032079867704	-0.197306199453196
PZE-101056000	1	220	49.6	0.79420368580422	1	-0.0296795972175974	-0.839994087080593	-0.839994087080593	-0.712030461208433	-0.197306199453165
PZE-101054371	1	221	49.8	0.795132428925029	1	-0.0296800117929451	-0.840004674481367	-0.840004674481367	-0.706433092370039	-0.197306199453119
PZE-101055260	1	222	49.9	0.795332135203666	1	-0.0296802190850119	-0.840009968181802	-0.840009968181802	-0.705237955150319	-0.197306199453226
PZE-101056102	1	223	50	0.795346964709704	1	-0.0296804261547421	-0.840009815533207	-0.840009815533207	-0.705138817160993	-0.197306199453211
PZE-101054527	1	224	50.1	0.775869124891143	1	-0.0318739547655879	-0.838478127097952	-0.838478127097952	-0.700844052261323	-0.197306199453234
PZE-101055259	1	225	50.2	0.755433768098978	1	-0.0343315879282919	-0.839878301931136	-0.839878301931136	-0.696697382996896	-0.197306199453134
PZE-101055565	1	226	50.3	0.730172148982464	1	-0.0370846824082468	-0.903625827427196	-0.903625827427196	-0.692713157377664	-0.197306199453165
PZE-101056687	1	227	50.5	0.296120585174968	1	-0.475385387224601	-0.475385387224601	-0.475385387224601	-0.685286525715864	-0.197306199453111
PZE-101057232	1	228	51.3	0.219027314560654	1	0.982677511404942	0.982677511404942	0.982677511404942	-0.664354389039907	-0.197306199452958
PZE-101057532	1	229	51.6	0.308182701262139	1	0.763313329669048	0.763313329669048	0.763313329669048	-0.249062821080417	-0.249062821080417
PZA00240.6	1	230	51.9	0.308186871471908	1	0.763292222861137	0.763292222861137	0.763292222861137	-0.249062369939946	-0.249062369939946
PZE-101057000	1	231	52.1	0.23507185594902	1	0.763292045406097	0.763292045406097	0.763292045406097	-0.653849038295805	-0.197302539404123
PZE-101058205	1	232	52.2	0.405523068029007	1	1	1	1	-0.650508655252891	-0.197300709682399
PZE-101057783	1	233	52.4	0.376740888871804	1	1	0.330934534247765	0.330934534247765	-0.643830013405536	-0.197297050368372
PZE-101058312	1	234	52.6	0.378205682954919	1	1	0.33095438893336	0.33095438893336	-0.637156307838788	-0.19729339132456
